맘카,카메라,LGU+,고정형,wifi,상시수집/조건수집,녹화/녹음/음성제어,영상/움직임감지/음성/연락처,행태정보,1,스마트장비,1,54.5
Arvin Smart Watch,워치,Arvin,이동형,bluetooth,상시수집,생체정보감지/위치감지,심박수/혈압/혈중산소농도/걸음수/수면시간/위치정보,행태정보,1,스마트장비,1,39.5
LYKRY 여성 스마트 시계,워치,LYKRY,이동형,bluetooth,상시수집,생체정보감지/위치감지,심박수/혈압/혈중산소농도/걸음수/수면시간/위치정보,행태정보,1,스마트장비,1,39.5
다이슨 퓨어쿨 크립토믹,공기청정기,다이슨,고정형,wifi,상시수집,공기질감지/모니터링/음성제어,미세먼지및초미세먼지농도,iX,0,센서/액츄에이터,1,45.16666667
코드리스 무선 공기청정기,공기청정기,쿠쿠,고정형,wifi,상시수집,공기질감지/모니터링/음성제어,미세먼지및초미세먼지농도,iX,0,센서/액츄에이터,1,45.16666667
NCTR-60WIFI,온도조절기,귀뚜라미,고정형,wifi,조건수집,장치제어,온도감지/모드/설정온도/상태/알람/동작예약시간,iX,0,액츄에이터,1,42.66666667
미로 맑음 공기청정기,공기청정기,미로,고정형,wifi,상시수집,공기질감지/모니터링/음성제어,실내공기오염정보/온도/습도/조도/유해가스,iX,1,액츄에이터,1,45.16666667
윈마이 프리미엄2,체중계,윈마이,고정형,wifi/ bluetooth,조건수집,생체정보감지/모니터링,단백질/Bmi/골격량/기초대사량/체중/수분량/신체나이/근육량/체지방/내장지방/지방무게/지방외체중/체형/신체점수/비만등급/권장체중/체지방지수,iX,1,스마트장비,1,47.0
샤오미 도어 감지 센서,센서,샤오미,고정형,wifi,상시수집,출입감지,문열림감지,iX,0,센서,0,31.83333333
샤오미 동작 감지 센서,센서,샤오미,고정형,wifi,상시수집,출입감지,움직임감지,행태정보,1,센서,0,36.83333333
샤오미 스마트 플러그,플러그,샤오미,이동형,wifi,상시수집,음성제어/장치제어,전력사용량,사용패턴,1,스마트장비,0,54.0
샤오미 화재경보기,센서,샤오미,고정형,wifi,상시수집,공기질감지/모니터링,연기농도/산소농도,iX,0,센서,0,31.83333333
Mi 공기청정기 3H,공기청정기,샤오미,고정형,wifi,조건수집,공기질감지/모니터링,램프등/모드/미세먼지농도,iX,0,액츄에이터,1,42.66666667
NR08G IoT,가습기,미로,고정형,wifi/ bluetooth,조건수집,습도감지/모니터링/장치제어/음성제어,습도/램프등/색온도,iX,0,센서/액츄에이터,0,37.66666667
노비타 IOT 방수비데,비데,노비타,고정형,wifi,X,장치제어,알람/동작여부,iX,0,액츄에이터,0,35.16666667
윈코 WW-A1 스마트 AI 가습기,가습기,윈코,고정형,wifi,상시수집,장치제어/음성제어,습도/램프등/타이머/모드/분무량,iX,0,센서/액츄에이터,0,40.16666667
라돈아이플러스2 측정기,라돈측정기,애프티랩,고정형,wifi/ bluetooth,상시수집,모니터링,라돈/기온,iX,0,센서,1,36.83333333
스마트 2K 홈카메라 웹캠 CCTV 플랫폼 Pro,카메라,샤오미,고정형,wifi/ bluetooth,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
치후360 베이비홈캠 D706 홈,카메라,샤오미,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
그린솔루션 펭카,카메라,펭카,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
주연테크 300만화소 스마트폰 지능형 가정용 홈CCTV 감시카메라 IP 유선 무선 와이파이 홈캠,카메라,주연테크,고정형,wifi,상시수집,녹화/음성제어,움직임감지/영상/조도/모드,행태정보,1,스마트장비,0,49.5
큐씨피 움직임추적 200만 무선 CCTV IP 카메라 가정용 홈 캠 강아지 반려동물 펫,카메라,QCP,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
이글루캠 라이트,카메라,트루엔,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
로보뷰2,카메라,로보뷰,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/이미지/음성,행태정보,1,스마트장비,0,49.5
앱봇 라일리,카메라,바램시스템,이동형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,62.0
홈네트워크 카메라 C6C,카메라,EZVIZ,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
홈네트워크 카메라 C6T,카메라,EZVIZ,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
와이즈넷 홈카메라,카메라,한화테크윈,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
미키마우스  CCTV,카메라,한화테크윈,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
Pan&Tilt Wi-Fi 홈카메라,카메라,한화테크윈,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
imou 홈CCTV,카메라,다화,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/음성/영상/조도/모드,행태정보,1,스마트장비,0,49.5
IOT 돌봄이 로봇 펫시터 페디,로봇펫시터,PEDDY,이동형,wifi/ bluetooth,조건수집,녹화/녹음/음성제어,움직임감지/이미지/음성/기온/습도,행태정보,1,스마트장비,0,59.5
펫스테이션 자동급식기,자동급식기,펫스테이션,고정형,wifi,상시수집,녹화/녹음/음성제어,움직임감지/이미지/음성/예약동작시간/알람,행태정보,1,스마트장비,0,49.5
UHA-1010C,인터폰,경동나비엔,고정형,wifi,조건수집,녹화/녹음/장치제어,출입감지/조명제어/녹화/녹음,행태정보,1,스마트장비,1,52.0
나비엔 청정환기시스템 TAC550,공기청정기,경동나비엔,고정형,wifi,상시수집,공기질감지/모니터링,램프등/모드/미세먼지농도,iX,0,센서/액츄에이터,0,40.16666667
신일 프리미엄 무빙 에어컨,에어컨,신일,고정형,wifi,조건수집,습도감지/온도감지,모드/알람/타이머/습도/동작여부/설정온도,iX,0,센서/액츄에이터,1,42.66666667
샤오미 이라이트,전구,샤오미,고정형,wifi/ bluetooth,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,센서/액츄에이터,0,35.16666667
클레어링S,스피커,클레어,고정형,wifi/ bluetooth,조건수집,공기질감지/모니터링/음성제어,실내공기오염정보,iX,0,스마트장비,0,42.0
IoT 전동커튼 시스템,전동커튼,윈테리어,고정형,wifi,X,장치제어/음성제어,스위치,iX,0,액츄에이터,0,35.16666667
스마트 조명 스위치,스위치,고퀄,고정형,wifi/ zigbee,조건수집,장치제어/음성제어,스위치,iX,0,액츄에이터,0,37.66666667
스마트 도어 센서,도어락,고퀄,고정형,wifi/ zigbee,조건수집,출입감지,문열림감지,iX,0,센서,0,29.33333333
스마트 무드등,전구,고퀄,고정형,wifi,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,액츄에이터,0,35.16666667
스마트 전구,전구,고퀄,고정형,wifi,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,액츄에이터,0,35.16666667
스마트 도어락,도어락,코맥스,고정형,z-wave,X,출입감지/온도감지,문열림감지/온도,iX,0,센서/액츄에이터,0,27.66666667
경비실기,인터폰,코맥스,고정형,wifi,조건수집,녹화,이미지/영상,행태정보,1,스마트장비,1,52.0
현관 카메라,카메라,코맥스,고정형,wifi,조건수집,녹화,이미지/영상,행태정보,1,스마트장비,1,52.0
로비폰,인터폰,코맥스,고정형,wifi,조건수집,녹화,이미지/영상,행태정보,1,스마트장비,1,52.0
IoT 움직임 감지센서,센서,코맥스,고정형,zigbee,상시수집,출입감지,움직임감지/온도/습도,iX,0,센서,0,26.83333333
IoT 가스감지 센서,센서,코맥스,고정형,zigbee,상시수집,공기질감지,가스감지,iX,0,센서,0,26.83333333
IoT 스마트 콘센트,콘센트,코맥스,고정형,zigbee,상시수집,장치제어,전력량/동작여부/스위치,사용패턴,1,스마트장비,0,36.5
IoT 문열림 감지센서,센서,코맥스,고정형,zigbee,상시수집,출입감지,문열림감지,행태정보,1,센서,0,31.83333333
IoT 조명 스위치,센서,코맥스,고정형,zigbee,X,장치제어,스위치,iX,0,스마트장비,0,34.5
IoT 온/습도 센서,센서,코맥스,고정형,zigbee,상시수집,온도감지/습도감지,온도/습도,iX,0,센서,0,26.83333333
IoT 스마트 커튼,전동커튼,코맥스,고정형,zigbee,X,장치제어,스위치,iX,0,액츄에이터,0,30.16666667
IoT 스마트 플러그,플러그,코맥스,고정형,zigbee,상시수집,장치제어,전력량/스위치,사용패턴,1,센서,0,36.83333333
IoT 공기질 센서,센서,코맥스,고정형,zigbee,상시수집,장치제어/공기질감지/모니터링,미세먼지농도/초미세먼지농도/온도/습도/CO2농도,iX,0,센서,0,26.83333333
IoT 가스차단기,가스차단기,코맥스,고정형,zigbee,상시수집,장치제어,온도/밸브잠금/타이머,iX,0,센서/액츄에이터,1,40.16666667
IoT 기축용 전등 스위치,스위치,코맥스,고정형,zigbee,X,장치제어,스위치,iX,0,액츄에이터,0,30.16666667
IoT 스마트 조명,전구,코맥스,고정형,zigbee,X,장치제어,동작여부/색온도/단계,iX,0,액츄에이터,0,21.5
Align T9,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
Align M9,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KHN-S100CL,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KHN-R100AT,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KHN-R100AW,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KCV-S701JA,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KHN-893NA,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KHN-10SA,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
KHN-580A,인터폰,kokom,고정형,wifi,상시수집,장치제어/모니터링/출입감지/녹화,음성/이미지/전력량/기온/가스누출감지,사용패턴/행태정보,1,스마트장비,1,59.5
IoT 모니터,인터폰,코맥스,고정형,wifi/ bluetooth/ zigbee,상시수집,장치제어/모니터링/출입감지/녹화,음성/전력/CCTV영상/움직임감지/온도/습도/가스,행태정보,1,스마트장비,1,54.5
IoT 모니터,인터폰,코맥스,고정형,wifi/ z-wave/ zigbee,상시수집,장치제어/모니터링/출입감지/녹화,전력/CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,59.5
IoT 모니터,인터폰,코맥스,고정형,z-wave,상시수집,장치제어/모니터링/출입감지/녹화,전력/CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,52.0
IoT 모니터,인터폰,코맥스,고정형,wifi/ z-wave/ zigbee,상시수집,장치제어/모니터링/출입감지/녹화,CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,59.5
게이트뷰 IoT 모니터,인터폰,코맥스,고정형,wifi/zigbee,상시수집,장치제어/모니터링/출입감지/녹화,CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,59.5
게이트뷰 IoT 모니터,인터폰,코맥스,고정형,wifi/zigbee,상시수집,장치제어/모니터링/출입감지/녹화,CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,59.5
게이트뷰 IoT 모니터,인터폰,코맥스,고정형,wifi/zigbee,상시수집,장치제어/모니터링/출입감지/녹화,CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,59.5
게이트뷰 IoT 모니터,인터폰,코맥스,고정형,wifi/zigbee,상시수집,장치제어/모니터링/출입감지/녹화,CCTV영상/움직임감지/온도/습도/가스,사용패턴/행태정보,1,스마트장비,1,59.5
IoT 스마트 콘센트,콘센트,코맥스,고정형,wifi/zigbee,상시수집,장치제어,전력량/스위치,사용패턴,1,센서,0,41.83333333
IoT IR 센서,에어컨,코맥스,고정형,zigbee,상시수집,장치제어,명령전달,iX,0,센서,0,26.83333333
IoT 움직임 감시센서,센서,코맥스,고정형,zigbee,상시수집,출입감지/장치제어,움직임감지/램프등,행태정보,1,센서,0,31.83333333
IoT 스마트 커튼,전동커튼,코맥스,고정형,zigbee,X,장치제어,스위치,iX,0,액츄에이터,0,30.16666667
첼로 앙상블 마스터,전구/ 스피커,hk네트웍스,고정형,bluetooth,조건수집,장치제어,스위치,iX,0,액츄에이터,0,35.16666667
첼로 앙상블 새틀라이트,전구/ 스피커,hk네트웍스,고정형,bluetooth,조건수집,장치제어,스위치,iX,0,액츄에이터,0,26.5
S플러그,콘센트,hk네트웍스,고정형,wifi,상시수집,모니터링/장치제어,전력량/스위치,사용패턴,0,스마트장비,0,54.5
e플러그,콘센트,hk네트웍스,고정형,wifi,상시수집,모니터링/장치제어,전력량/스위치,사용패턴/사용패턴,1,스마트장비,0,54.5
문열림 감지 센서,센서,hk네트웍스,고정형,zigbee,상시수집,출입감지,움직임감지,행태정보,1,센서,0,31.83333333
동작감지 센서,센서,hk네트웍스,고정형,zigbee,상시수집,모션감지,동작감지,행태정보,1,센서,0,31.83333333
온습도 센서,센서,hk네트웍스,고정형,zigbee,상시수집,온도감지/습도감지,온도/습도,iX,0,센서,0,26.83333333
CO 센서,센서,hk네트웍스,고정형,zigbee,상시수집,공기질감지,가스누출감지,iX,0,센서,0,26.83333333
연기 감지 센서,센서,hk네트웍스,고정형,zigbee,상시수집,공기질감지,가스누출감지,iX,0,센서,0,26.83333333
누수 감지 센서,센서,hk네트웍스,고정형,zigbee,상시수집,누수감지,가스누출감지,iX,0,센서,0,26.83333333
BT-R30B,도어락,Briton,고정형,bluetooth,조건수집,장치제어/모바일키,잠금해제여부,iX,0,스마트장비,0,39.5
GKW-1000AB,도어락,KIWI,고정형,wifi/ bluetooth,조건수집,장치제어/모바일키,잠금해제여부,iX,0,스마트장비,0,42.0
GKP-1000F,도어락,KIWI,고정형,bluetooth,조건수집,장치제어/모바일키,잠금해제여부,iX,0,스마트장비,0,39.5
네스카페 골드 블렌드 바리스타,커피머신,네스카페,고정형,bluetooth,조건수집,장치제어,장치제어,iX,0,스마트장비,0,39.5
스토리링크 IoT 스마트 스위치,스위치,스토리링크,고정형,wifi/ bluetooth,조건수집,장치제어,스위치,iX,0,스마트장비/액츄에이터,0,42.0
스토리링크 IoT 스마트 플러그 S3,콘센트,스토리링크,고정형,wifi/ bluetooth,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스토리링크 IoT 스마트 플러그 S1,콘센트,스토리링크,고정형,wifi/ bluetooth,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스토리링크 스마트 가습기,가습기,스토리링크,고정형,bluetooth,조건수집,장치제어,스위치,iX,0,스마트장비,0,39.5
스마트 타임 스위치,스위치,서준전기,고정형,bluetooth,조건수집,장치제어,스위치,iX,0,스마트장비,0,39.5
나이키 어댑트 허라취,신발,나이키,이동형,bluetooth,조건수집,장치제어,스위치,iX,0,스마트장비,0,52.0
나이키 어댑트 오토 맥스,신발,나이키,이동형,bluetooth,조건수집,장치제어,스위치,iX,0,스마트장비,0,52.0
나이키 어댑트 BB 2.0 KR,신발,나이키,이동형,bluetooth,조건수집,장치제어,스위치,iX,0,스마트장비,0,52.0
스마트홈 IOT 버튼 스위치 1구,스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스마트홈 IOT 버튼 스위치 2구,스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스마트홈 IOT 버튼 스위치 3구,스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스마트홈 IOT 터치 스위치 1구,스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스마트홈 IOT 터치 스위치 2구,스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
스마트홈 IOT 터치 스위치 3구,스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
리모콘 스위치 1구 (버튼),스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
리모콘 스위치 2구 (버튼),스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
리모콘 스위치 3구 (버튼),스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
리모콘 스위치 1구 (터치),스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
리모콘 스위치 2구 (터치),스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
리모콘 스위치 3구 (터치),스위치,위너스,고정형,wifi,조건수집,장치제어,전력량/스위치,사용패턴,0,스마트장비,0,52.0
바톤 SOS,자동차용품,로프,고정형,bluetooth,상시수집,충격감지/장치제어/위치감지,위치정보,행태정보,1,스마트장비,0,47.0
스위치봇,스위치,WonderLabs,고정형,bluetooth,상시수집,장치제어,스위치,iX,0,스마트장비,0,42.0
다이슨 퓨어쿨 공기청정기,공기청정기,다이슨,고정형,bluetooth,조건수집,공기질감지/모니터링/장치제어,미세먼지및초미세먼지농도/온도/습도,사용패턴,0,스마트장비,1,54.5
다이슨 퓨어쿨 링크,공기청정기,다이슨,고정형,bluetooth,조건수집,공기질감지/모니터링/장치제어,미세먼지및초미세먼지농도/온도/습도,사용패턴,0,스마트장비,0,49.5
다이슨 퓨어쿨 선풍기 겸 공기청정기,공기청정기/선풍기,다이슨,고정형,bluetooth,조건수집,공기질감지/모니터링/장치제어,미세먼지및초미세먼지농도/온도/습도,사용패턴,0,스마트장비,1,54.5
다이슨 핫앤쿨 크립토믹,공기청정기/선풍기/온풍기,다이슨,고정형,bluetooth,조건수집,공기질감지/모니터링/장치제어,미세먼지및초미세먼지농도/온도/습도,사용패턴,0,스마트장비,1,54.5
다이슨 핫앤쿨 공기청정기,공기청정기/선풍기/온풍기,다이슨,고정형,bluetooth,조건수집,공기질감지/모니터링/장치제어,미세먼지및초미세먼지농도/온도/습도,사용패턴,0,스마트장비,1,54.5
다이슨 퓨어휴미디파이 쿨 크립토믹 가습 공기청정기,가습기/공기청정기,다이슨,고정형,bluetooth,조건수집,공기질감지/모니터링/장치제어,미세먼지및초미세먼지농도/온도/습도,사용패턴,0,스마트장비,1,54.5
업소용 초음파 세척기,식기세척기,클린아이디어,고정형,bluetooth,조건수집,장치제어/모니터링,기울기,iX,0,스마트장비,0,39.5
아이나비 NB-IoT,자동차용품,아이나비,고정형,lte,상시수집,충격감지/장치제어/위치감지,위치정보/연비,행태정보,1,스마트장비,0,49.5
Hue 모션센서,센서,필립스,고정형,zigbee,상시수집,출입감지/장치제어,움직임감지,행태정보,1,센서,0,31.83333333
Hue 3.0 벌브,전구,필립스,고정형,wifi,X,장치제어,조도/색온도/동작여부,iX,0,액츄에이터,0,26.5
Hue go ver.2,전구,필립스,이동형,bluetooth,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,액츄에이터,0,11.5
나노리프 라이트패널 캔버스,전구,나노리프,고정형,wifi,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,액츄에이터,0,26.5
cololight,전구,lifesmart,고정형,wifi,X,장치제어,조도/색온도,iX,0,액츄에이터,0,26.5
hue 위딘 플로어 led,전구,필립스,고정형,wifi/zigbee,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,액츄에이터,0,26.5
솜피 iot 전동 커튼,전동커튼,솜피,고정형,wifi,X,장치제어,움직임감지,iX,0,액츄에이터,0,35.16666667
샤오미 이라이트 캔들라이트,전구,샤오미,이동형,bluetooth,X,장치제어,조도,iX,0,액츄에이터,0,11.5
서모서니스 실내용 태양온도 무선센서,센서,솜피,고정형,z-wave,상시수집,온도감지,온도/조도,iX,0,센서,0,24.33333333
jonas 스마트 우산,우산,JONAS,이동형,bluetooth,상시수집,장치제어,위치정보,행태정보,1,스마트장비,0,34.5
라이프로 로봇청소기 RX9,로봇청소기,단후이,이동형,wifi,조건수집,음성제어,위치정보/영상/움직임감지,iX,1,스마트장비,0,54.5
필립스 스마트 무드등,무드등,필립스,이동형,wifi/bluetooth,X,장치제어/음성제어,조도/색온도/동작여부,iX,0,액츄에이터,0,14.0
IoT 스마트 버튼 누름,버튼,nurum,이동형,bluetooth,X,장치제어,X,iX,0,스마트장비,0,24.5
IoT 슈퍼쿡 3구 가스레인지,가스레인지,SK,고정형,wifi,조건수집,장치제어/장치제어,온도,행태정보,0,스마트장비,0,47.0
에어레스트 초음파 가습기 Airest,가습기,미로,고정형,bluetooth,조건수집,장치제어,습도,iX,1,스마트장비,0,39.5
미로 초음파 가습기,가습기,미로,고정형,bluetooth,조건수집,장치제어,습도,iX,1,스마트장비,0,39.5
미로 맑음 공기청정기,공기청정기,미로,고정형,wifi,상시수집,공기질감지/모니터링/음성제어,실내공기오염정보/온도/습도/조도/유해가스,iX,1,스마트장비,1,49.5
미나엘,무드등,엘센,이동형,bluetooth,상시수집,장치제어/온도감지/습도감지,온도/습도,iX,1,액츄에이터,0,16.5
이고진 소원푸리 센서,센서,이고진,고정형,bluetooth,조건수집,장치제어,운동량,iX,1,센서,0,26.83333333
스마트레버락?방문손잡이,도어락,게이트맨,고정형,wifi/bluetooth,상시수집,장치제어/출입감지,문열림감지,사용패턴/행태정보,1,스마트장비,0,54.5
루셀픽2000,금고,선일금고,고정형,wifi,상시수집,장치제어/충격경보,지문,iX,1,스마트장비,1,49.5
나오미020,금고,선일금고,고정형,wifi,조건수집,장치제어,지문,iX,1,스마트장비,1,47.0
가스모 가스차단기,가스차단기,가스모,고정형,wifi,상시수집,장치제어/온도감지/공기질감지,온도/가스,iX,1,스마트장비,1,49.5
전기오븐레인지 EONB440S,오븐,바이트리,고정형,wifi,조건수집,장치제어,X,iX,0,스마트장비,1,47.0
솔티드 스마트 인솔,깔창,솔티드,고정형,bluetooth,조건수집,장치제어,감압,iX,0,스마트장비,0,39.5
네콘 360CAM,카메라,네콘,고정형,wifi,상시수집,장치제어,CCTV영상,사용패턴/행태정보,1,스마트장비,0,54.5
